,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,Stance - Scrapping of Article 370,tone
221,4711,1162234094354178051,1162234094354178051,1565933176000,2019-08-15,22:26:16,PDT,8.022234446580038e+17,mallesh_yengani,Mallesh Yengani,,Supreme Court to hear petitions against Centre’s move to scrap Article370 today..  https://www.hindustantimes.com/india-news/supreme-court-to-hear-petitions-against-centre-s-move-to-scrap-article-370-today/story-S980KjBXPTMoWp61uiDnRL.html …,[],['https://www.hindustantimes.com/india-news/supreme-court-to-hear-petitions-against-centre-s-move-to-scrap-article-370-today/story-S980KjBXPTMoWp61uiDnRL.html'],[],0,0,0,['#article370'],[],https://twitter.com/mallesh_yengani/status/1162234094354178051,False,,0,,{'tones': []}
222,123,1163723385949392896,1163723385949392896,1566288250000,2019-08-20,1:04:10,PDT,56969826.0,samar11,Samar Halarnkar,,Essentially everyone now wants their own version of Article370  https://twitter.com/SushantSin/status/1163616857791881221 …,[],['https://twitter.com/SushantSin/status/1163616857791881221'],[],1,15,28,['#article370'],[],https://twitter.com/samar11/status/1163723385949392896,False,https://twitter.com/SushantSin/status/1163616857791881221,0,,"{'tones': [{'score': 0.576097, 'tone_id': 'joy', 'tone_name': 'Joy'}]}"
223,21045,1159436736620969984,1159436736620969984,1565266233000,2019-08-08,5:10:33,PDT,7.41511e+17,avindiagreat,Anupam Vig ( India First)🇮🇳,,MissionKashmir . One thing is clear after abrogation of article 370 . Congress Party and Pakistan govt taking in same language . Both r against abrogation .Lets handle Congress first . Article370 Kashmir,[],[],[],0,0,1,"['#missionkashmir', '#congress', '#congress', '#article370', '#kashmir']",[],https://twitter.com/AVINDIAGREAT/status/1159436736620969984,False,,0,,"{'tones': [{'score': 0.88533, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
224,4933,1162147708951392257,1162147708951392257,1565912580000,2019-08-15,16:43:00,PDT,1.1444346101487452e+18,kanwals47171739,Kanwal Singh,,Where was the need to touch Article370 at all. Modi hasdone it with eyes on Jharkhand election where voter is most communalized. China on the othet hand is itching to fix Modi for his adventurism in China occupied Part of Kashmir.  https://www.breitbart.com/national-security/2019/08/14/chinese-state-media-warns-india-kashmir-move-nuclear-war-provocation/ … https://twitter.com/bhavikakapoor5/status/1162023657285095424 …,[],"['https://www.breitbart.com/national-security/2019/08/14/chinese-state-media-warns-india-kashmir-move-nuclear-war-provocation/', 'https://twitter.com/bhavikakapoor5/status/1162023657285095424']",[],0,0,0,"['#article370', '#modi', '#jharkhand', '#china', '#modi']",[],https://twitter.com/KanwalS47171739/status/1162147708951392257,False,https://twitter.com/BhavikaKapoor5/status/1162023657285095424,0,,"{'tones': [{'score': 0.579683, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.648781, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
225,38766,1158672378043305985,1158672378043305985,1565083996000,2019-08-06,2:33:16,PDT,84617355.0,jaknchill,Kalyan A,,"Ok, the BJP government decided to strike down Article370 but why is AmitShah distorting history in the Parliament?🤦‍♂️ JammuAndKashmir",[],[],[],0,0,0,"['#article370', '#amitshah', '#jammuandkashmir']",[],https://twitter.com/jaKnChill/status/1158672378043305985,False,,0,,"{'tones': [{'score': 0.730335, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.638987, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
226,27764,1159032960009551872,1158977134658039808,1565169966000,2019-08-07,2:26:06,PDT,112761585.0,vidyakeshwani,Vidya Keshwani,,Absolutely! Responsibility is on leadership how they convey it to Kashmiris and rest of India! Kashmiris need assurance and acceptance!Here we are talking about a part of India not Pakistan!Article370,['bdutt'],[],[],0,0,0,['#article370'],[],https://twitter.com/vidyakeshwani/status/1159032960009551872,False,,0,,"{'tones': [{'score': 0.587018, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898168, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.952663, 'tone_id': 'confident', 'tone_name': 'Confident'}]}"
227,10869,1160791351098843137,1160626878643879936,1565589199000,2019-08-11,22:53:19,PDT,18798214.0,twittters,twittters,,"Article370 Mr sandeep4justice I just completed reading your interview on rediff and I really feel ashamed of people like you, seriously !!. Just for some cheap publicity and eye on some award you folks can go to such level","['rajivrihaimanch', 'sandeep4justice', 'spiinfo']",[],[],1,0,1,['#article370'],[],https://twitter.com/twittters/status/1160791351098843137,False,,0,,"{'tones': [{'score': 0.981002, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
228,31060,1158799193424613376,1158384217681567744,1565114231000,2019-08-06,10:57:11,PDT,286060869.0,anurag_acharya,Anurag Acharya,,"This piece by former R&AW chief concurs what I have said before, scrapping Article370 will not only hurt common Kashmiri sentiment,it will provide a fertile ground for resurgence of extremism and violence in Kashmir that will affect India as a whole. https://twitter.com/DilliDurAst/status/1158699264450662405?s=19 …",[],['https://twitter.com/DilliDurAst/status/1158699264450662405?s=19'],[],0,0,0,"['#article370', '#kashmiri', '#kashmir']",[],https://twitter.com/Anurag_Acharya/status/1158799193424613376,False,https://twitter.com/DilliDurAst/status/1158699264450662405,0,,"{'tones': [{'score': 0.597684, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.869123, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
229,15413,1160036897101623297,1160036897101623297,1565409323000,2019-08-09,20:55:23,PDT,17675474.0,sandeeproy1,🇮🇳 ^o-o^  🇮🇳,,Demonitisation: didn't solve any problems. Enhanced Modis image as crusader.  Surgical Strike: didn't solve any problem. Enhanced Modis image as fighter. Article370: will not solve any problem. Enhanced Modis image as nationalist. It's all about personal image! Country can wait.,[],[],[],0,1,2,['#article370'],[],https://twitter.com/sandeeproy1/status/1160036897101623297,False,,0,,"{'tones': [{'score': 0.621526, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.942732, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.936899, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}"
230,25612,1159129713794793472,1159129713794793472,1565193034000,2019-08-07,8:50:34,PDT,2953980396.0,kmrkshitij,Kshitij,,These are the same feminists that ask court for Monetary help from the husband even after divorce. Doesn't matter if they earn more than the guy himself. Leave Twitter and get back to kitchen. Come back when you want real equality. Article370 KashmirMeriJaan https://twitter.com/FeminismInIndia/status/1158991125207822341 …,[],['https://twitter.com/FeminismInIndia/status/1158991125207822341'],[],0,0,0,"['#article370', '#kashmirmerijaan']",[],https://twitter.com/KmrKshitij/status/1159129713794793472,False,https://twitter.com/FeminismInIndia/status/1158991125207822341,0,,"{'tones': [{'score': 0.503249, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}"
231,17286,1159766560807899136,1159766560807899136,1565344870000,2019-08-09,3:01:10,PDT,21216745.0,manoranjana,Manoranjana Gupta,,Party that once supported the abrogation of Article370 is continuing to speak against the recent decision of narendramodi Govt of scrapping it. INCIndia has lost its stature as the oldest political party of India.A headless trunk that lacks decisive leadership KashmirWithModi pic.twitter.com/zaliTsQQgV,"['narendramodi', 'incindia']",[],['https://pbs.twimg.com/media/EBhRhc-U8AEacPq.jpg'],0,8,9,"['#article370', '#kashmirwithmodi']",[],https://twitter.com/manoranjana/status/1159766560807899136,False,,0,,"{'tones': [{'score': 0.761203, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.816179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}"
